label,english,german
0,"He immediately tells the queen, who springs it on Rumpelstiltskin, who's so pissed off he throws a tantrum and runs away, presumably to ply his poorly thought-out scam in another town.","Er erzählt sofort der Königin, die es auf Rumpelstiltskin bespricht, der so sauer ist, dass er einen Wutanfall bewirbt und wegläuft, vermutlich seinen schlecht durchdachten Betrug in einer anderen Stadt."
0,Your school could leap ahead of the pack.,Ihre Schule könnte vor dem Rudel springen.
1,"One of these, the parlor, gay with an ingrain carpet and dolorous with a funeral card and a death-picture of one of her numerous departed babes, was kept strictly for company.","Eines davon, der Salon, schwul mit einem Ingrain-Teppich und delorös mit einer Bestattungskarte und einem Todesbild eines ihrer zahlreichen verstorbenen Babes, wurde streng für die Gesellschaft gehalten."
0,Learn how you can stare down a gorgeous girl's blouse without making her uncomfortable or pissing her off.,"Erfahren Sie, wie Sie die Bluse eines wunderschönen Mädchens hinunterstarren können, ohne sie unangenehm zu machen oder sie zu verärgern."
1,Anyone who thinks there's an easy solution to the problem is living in a fool's paradise.,"Jeder, der glaubt, dass es eine einfache Lösung für das Problem gibt, ist, im Paradies eines Narren zu leben."
0,They prefigure the society and the civilization to come.,Sie belegen die Gesellschaft und die kommende Zivilisation.
0,Lay off bullying Jack.,Legen Sie Mobbing Jack ab.
1,Everywhere you turn these days some one is trying to cheat us out of something.,"Überall, wo Sie sich heutzutage wenden, versucht jemand, uns aus etwas zu betrügen."
0,His death made him a martyr to the cruelties of minority white rule and racial separation.,Sein Tod machte ihn zu einem Märtyrer für die Kreuzungen der weißen Herrschaft und der Rassentrennung.
0,Characterized by a carefree or fun - loving unconventionality; rakish.,Gekennzeichnet durch eine unbeschwerte oder lustige - liebevolle Unkonventionalität; Rakish.
0,The puppy was fawning on ( upon ) its master as if it understood what he suffered.,"Der Welpe verfälschte seinen Meister, als ob er verstand, was er erlitten hatte."
0,"She can't ride a bicycle,let alone drive a car.","Sie kann kein Fahrrad fahren, geschweige denn ein Auto fahren."
1,I tried to drag myself out of the morass of despair.,Ich versuchte mich aus dem Morast der Verzweiflung zu ziehen.
0,Are modern movies simply FX and merchandise?,Sind moderne Filme einfach FX und Waren?
0,Roy disdains the cowardice of anyone who plays the easier shot.,"Roy verachtet die Feigheit von jedem, der den leichteren Schuss spielt."
0,How does he sound populist without offending his supporters in the corporate boardroom?,"Wie klingt er populistisch, ohne seine Anhänger im Unternehmens -Sitzungssaal zu beleidigen?"
0,"I opened by saying, ""Honey, you look sensational."".","Ich öffnete sich mit dem und sagte: ""Schatz, du siehst sensationell aus."""
0,"Yi, absolutely with an appearance of good guy, is too timid to face media.","Yi, absolut mit einem guten Kerl, ist zu schüchtern, um sich den Medien zu stellen."
0,"The bunt this year dresses up inspiration to originate 60 time, contain the contracted avant-courier of bit of futurism to feel, but integral scale shorter, design is more delicate.","Die Bunt in diesem Jahr macht sich inspirieren, um 60 Zeit zu studieren, enthält die kontrahierte Avant-Courier of Futurismus, die zu spüren, aber integraler Maßstab kürzer ist das Design empfindlicher."
0,"The first is the final abandonment of the idea that has animated Citigroup since Sandy Weill engineered the merger of his company, Travelers, with Citicorp in 1998-that of the financial supermarket.","Die erste ist die endgültige Aufgabe der Idee, die Citigroup seit Sandy Weill die Fusion seines Unternehmens, Travelers, mit Citicorp im Jahr 1998, in dem der Finanzmärkte entwickelt hat."
0,We grin at each other through forkfuls of spaghetti.,Wir grinsen uns durch Gabelung von Spaghetti an.
0,Envy has no other quality but that of detraction from virtue.,"Neid hat keine andere Qualität, sondern die der Tugend ab."
0,"Their shared ancestry became a popular laugh line in Mr Obama's stump speech and a spokesman joked that Mr Cheney was ""the black sheep of the family"".","Ihre gemeinsame Abstammung wurde zu einer beliebten Lachlinie in Mr. Obamas Stumpfrede und ein Sprecher scherzte, dass Herr Cheney ""das schwarze Schaf der Familie"" sei."
1,It came and went in swirling waves that rushed down from the ceiling and swallowed her up.,"Es kam und ging in wirbelnde Wellen, die von der Decke hinunterstürmten und sie verschluckten."
0,Hollywood has reclaimed it as a symbol of this new age of austerity.,Hollywood hat es als Symbol für dieses neue Zeitalter der Sparmaßnahmen zurückgefordert.
0,His high-flown style just sounds absurd today.,Sein hoch geflowter Stil klingt heute absurd.
1,All that trading and subterfuge is exhausting.,All dieser Handel und die Unterfuge ist anstrengend.
1,"Initially rejected as uncommercial, ""What's Going On"" (with background vocals by two players from the Detroit Lions) was Gaye's finest studio achievement, a timeless gift of healing.","Anfangs als unkommerziell abgelehnt, ""Was ist los"" (mit Hintergrundgesang von zwei Spielern aus den Detroit Lions) war Gayes beste Studio -Leistung, ein zeitloses Geschenk der Heilung."
1,He's so angry he's in no fit state to see anyone.,"Er ist so wütend, dass er in keinem fitigen Zustand ist, um jemanden zu sehen."
1,As though the very lamps in the gleaming candelabra were powered by the electricity that seemed to radiate from his skin.,"Als ob die Lampen in den glänzenden Candelabra von dem Elektrizität angetrieben wurden, der von seiner Haut zu strahlen schien."
0,"It doesn't help that today is a Sunday, so the usual bustle of hawkers, pedestrians and cars that enliven the empty drabness are missing.","Es hilft nicht, dass heute ein Sonntag ist."
0,Last night's intimacy seemed doubly incongruous in contrast to this fraught hostility.,Die Intimität der letzten Nacht schien im Gegensatz zu dieser fahrzeugigen Feindseligkeit doppelt unpassend.
1,"His skin was so unwholesomely deficient in the natural tinge, that he looked as though, if he were cut, he would bleed white.","Seine Haut war so ungesät, den natürlichen Schimmer zu fällen, dass er aussah, als würde er weiß, wenn er geschnitten würde, würde er weiß bluten."
1,I couldn't repress a sigh of admiration.,Ich konnte keinen Seufzer der Bewunderung unterdrücken.
1,The beauty of the scenery bedazed all of us.,Die Schönheit der Landschaft hat uns alle zusammengeschlagen.
1,"Rememberedand distorted, turning it into a place of monsters and murder, of terror instead of sanctity.","Erinnerte sich und verwandelte es in einen Ort der Monster und Mord, des Terrors anstelle von Heiligkeit."
0,"He made her feel cheap, disloyal, childish and socially inferior.","Er fühlte sich billig, illoyal, kindisch und sozial minderwertig."
1,His remark was meant as a shot at me.,Seine Bemerkung war als Schuss auf mich gemeint.
1,None of the turmoil that routinely attends film-star existence ever seemed to visit the Astaire household.,"Keiner der Turbulenzen, die routinemäßig an der Filmstar-Existenz teilnehmen, schien jemals den Astaire-Haushalt zu besuchen."
0,The countryside around Cambridge is as flat as a pancake.,Die Landschaft um Cambridge ist so flach wie ein Pfannkuchen.
0,Happily Mark Rogers got the bulge on George.,Glücklicherweise bekam Mark Rogers George.
0,Off the field problems which have bedevilled the club in recent times have been buried.,"Von den Feldproblemen, die den Club in letzter Zeit eingegangen sind, wurden in letzter Zeit begraben."
0,"He is the first writer to give a grotesque description of sexual perversion and explore the aestheticism of lechery in Japanese literature and the relations between""m...""","Er ist der erste Schriftsteller, der eine groteske Beschreibung der sexuellen Perversion gibt und die Ästhetik der Lecherie in der japanischen Literatur und die Beziehungen zwischen ""M ..."" untersucht."
1,What do you wish for on the first celebration of the day you lost everything?,"Was wünschen Sie sich beim ersten Feier des Tages, an dem Sie alles verloren haben?"
1,His passion has only just stopped short of writing a structural critique of the civil engineering faults at Valhalla.,"Seine Leidenschaft hat gerade erst aufgehört, eine strukturelle Kritik der Bauingenieurfehler in Valhalla zu schreiben."
1,I was too bound up with the problems of the present moment to enjoy the luxury of retrospection.,"Ich war zu sehr mit den Problemen des gegenwärtigen Moments verbunden, um den Luxus der Retrospektion zu genießen."
0,He's abducted me six times and Nero had to send the lads to rescue me.,"Er hat mich sechs Mal entführt und Nero musste die Jungs schicken, um mich zu retten."
1,He would stoop to any device to win a point.,"Er würde sich zu jedem Gerät bücken, um einen Punkt zu gewinnen."
0,When I pull into the driveway Quincy and Phoenix are kicking it on the deck again.,"Wenn ich in die Einfahrt fahre, treten Quincy und Phoenix es wieder auf das Deck."
0,"The whole wall is like a bulletin board, made of some new, crumbly building-material.","Die ganze Wand ist wie ein Bulletin-Brett, das aus neuen, bröckeligen Gebäudematerial besteht."
0,A compliment is like a kiss through a veil,Ein Kompliment ist wie ein Kuss durch einen Schleier
0,"But the spirit, the motions were those inimitable, unteachable , Russian gestures the uncle had hoped for from her.","Aber der Geist, die Bewegungen waren diese unnachahmlichen, nicht gewaltigen russischen Gesten, auf die der Onkel von ihr gehofft hatte."
0,Kudos to you; you richly deserve the recognition.,Hut ab; Sie verdienen die Anerkennung reichlich.
1,At the testimonial dinner everyone flattered him shamelessly.,Beim Testimonial -Abendessen schmeichelte ihm alle schamlos.
0,I hear the thump of the cat flap as Cat O'Fun tumbles through it without the feline grace of his fellows.,"Ich höre den Schlag der Katzenklappe, als Cat O'Fun ohne die katzenartige Gnade seiner Kollegen durchsetzt."
0,"If nothing else, it will be a great spot to watch the annual Fourth of July fireworks, exploding far below.","Wenn nichts anderes, wird es ein großartiger Ort sein, um das jährliche Feuerwerk des vierten Juli zu sehen und weit unten zu explodieren."
1,Each creak of the house made my heart stand still.,Jedes Knarren des Hauses ließ mein Herz still stehen.
0,"International luxury brands collimate Chinese market, luxury-related expositions turn to be China-hosted, and the scale of luxury consumption of China bounded into worldly tops.","Internationale Luxusmarken kollimieren den chinesischen Markt, luxurisionsbezogene Ausstellungen werden in China verderbt, und das Ausmaß des Luxuskonsums Chinas, die in weltliche Tops gebunden sind."
0,It's time we gave the kitchen a makeover .,"Es ist Zeit, dass wir der Küche eine Überarbeitung vergeben haben."
0,But the price of party unity is youthful impatience.,Aber der Preis für die Parteieinheit ist jugendliche Ungeduld.
1,"After watching one atrocity after another, Corrie told Betsy, ""This place is the pit of hell!"" Betsy replied, ""There is no pit so deep that God's love is not deeper.""","Nachdem Corrie eine Gräueltat nach der anderen beobachtet hatte, sagte er Betsy: ""Dieser Ort ist die Hölle!"" Betsy antwortete: ""Es gibt keine Grube, die so tief ist, dass Gottes Liebe nicht tiefer ist."""
0,"You know he is my enemy, just as I am his enemy, an enmity determined by our respective natures.","Sie wissen, dass er mein Feind ist, genauso wie ich sein Feind bin, eine Feindschaft, die von unseren jeweiligen Naturen bestimmt wird."
1,"What she would give to punch him on the nose, and flatten once and for all his insulting, devilish assumptions.","Was sie geben würde, um ihn auf die Nase zu schlagen und sich ein für alle Mal für alle seine beleidigenden teuflischen Annahmen zu flach."
