speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound,res_rf
Mag. Faika El-Nagashi,"Über 135 000 Menschen haben dieses Volksbegehren zu Asyl unterzeichnet und damit eine parlamentarische Debatte und Auseinandersetzung zu dem Thema Asyl, Asylwesen und Asylsystem angeregt.",1.96952,0.3122651985359281,-0.2448922162146946,0.3138087613505963,-0.0009472183009409,0.0,1.0,0.0257261395454406,0.0,0.909,0.091,-0.34,0
Mag. Faika El-Nagashi,"Ich kann das nur begrüßen und mich bei all den Menschen bedanken, die jede Gelegenheit suchen und wahrnehmen, um da die Veränderungen voranzutreiben, die es braucht  und das sind systemische Veränderungen.",1.71571875,0.4153199554108641,-0.0056177419776946,0.2478330639926015,-0.0869701460657995,0.0,0.7,0.8976502418518066,0.071,0.929,0.0,0.3182,1
Mag. Faika El-Nagashi,"Es gibt sehr viele Baustellen im Asylbereich, und es ist eine Debatte, die wir führen müssen, eine Diskussion, die wir führen müssen, und ein System, das wir verändern müssen.",1.6773103448275863,0.4778923355085559,0.0577190000849693,0.2555786864587903,-0.0096675994300653,0.0,0.0,0.8927239179611206,0.146,0.854,0.0,0.5574,0
Mag. Faika El-Nagashi,Es gibt etliche Baustellen in diesem Bereich.,1.12,0.4434831498976501,0.1816189015283989,0.3361999866043201,0.1759552160548297,0.0,0.7,0.0251252651214599,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,"Ich hatte auch die Gelegenheit, einige Male mit dem Initiator des Volksbegehrens über die Anliegen zu sprechen, das letzte Mal anlässlich des internationalen Weltflüchtlingstags bei einer Kundgebung der Plattform für eine menschliche Asylpolitik.",2.6229090909090917,0.3702614147860076,-0.0207664388797183,0.2289726250481344,-0.057897760888495,0.0100727272727272,1.0,0.0232202410697937,0.078,0.922,0.0,0.4019,0
Mag. Faika El-Nagashi,"Bei dieser Kundgebung ging es um zwei dieser Baustellen im Asylbereich, die auch auf europäischer Ebene angegangen werden müssen.",2.351631578947368,0.3911849472110836,-0.0398119821075694,0.2821505972647861,0.058909783828439,0.0,0.0,0.0235819220542907,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,Das eine Thema waren Abschiebungen nach Afghanistan.,2.4278571428571425,0.3290120137904718,0.0233049271100931,0.1976598047291033,0.0416800687614494,0.0,0.0,0.030544102191925,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,Afghanistan ist kein sicheres Land.,1.0504,0.2610305483079514,0.0207438695046893,0.2699306759867902,0.1623707112877602,0.07466,-0.35,0.6979393362998962,0.385,0.615,0.0,0.3612,0
Mag. Faika El-Nagashi,Abschiebungen nach Afghanistan sind lebensbedrohlich und lebensgefährdend.,2.051142857142857,0.2785522834455504,0.0166445313011785,0.2629693280044073,0.0793274209427264,0.0,0.0,0.9267531633377076,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,"Auch wenn sie jetzt zum Teil covidbedingt nicht stattfinden, ist es trotzdem Praxis, dass Menschen in Schubhaft genommen werden, in der Schubhaft zermürbt werden, dort monatelang leiden, bevor sie dann auf diese Art und Weise zu einer irgendwie mehr oder weniger  unter Anführungszeichen, oder wie auch immer es sonst noch genannt werden müsste  freiwilligen Ausreise gebracht werden, so wie es vor Kurzem mit Najib nach fünf Monaten in der Schubhaft passiert ist.",2.1666756756756755,0.4041429579672414,-0.1950373800792315,0.2949602219368852,-0.0020853631178784,-1.0810810810810804e-05,0.175,0.6932587623596191,0.074,0.863,0.063,0.2023,0
Mag. Faika El-Nagashi,"Afghanistan und Abschiebungen nach Afghanistan sind ein Thema, das angegangen werden muss.Ein anderes Thema ist die Situation an der EU-Außengrenze zwischen Kroatien und Bosnien und Herzegowina.",2.4228846153846155,0.3511318700111828,-0.015007665761266,0.2532641132042615,0.0001032541638405,0.0,0.0,0.7125874161720276,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,"Wir hatten dieses Thema mehrmals in Ausschüssen, wir hatten es auch hier in der Plenardebatte.",2.2428666666666666,0.4997921763695832,0.2734378031005268,0.2481755663082444,-0.0268803619765033,0.0,0.0,0.0252735614776611,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,Tausende Menschen leben an dieser Grenze unter menschenunwürdigen Bedingungen.,2.103222222222222,0.4387014358704739,0.2732303889657309,0.2139598335417265,0.0426165732375431,-0.0349333333333333,-1.0,0.0543399453163147,0.0,0.667,0.333,-0.6124,0
Mag. Faika El-Nagashi,"Es ist eine Situation, die viel zu wenig Aufmerksamkeit findet, obwohl medial darüber berichtet wurde, obwohl etliche Fälle von Gewalt, von Polizeigewalt, von Grenzgewalt dokumentiert sind und diese auch schon an Regierungsmitglieder übergeben wurden.Das sind nur zwei Beispiele, das sind zwei der Baustellen im Bereich Asyl, und Reformen des Asylsystems müssen eine entsprechende Lösung mit sich bringen.",1.635789473684211,0.4198637602860711,-0.3314441608426392,0.2653836327200249,0.0343790114331524,0.0,0.0,0.8692825436592102,0.093,0.849,0.058,0.296,0
Mag. Faika El-Nagashi,Zwei Schlagwörter aus diesem Volksbegehren möchte ich in diesem Zusammenhang aufgreifen.,1.5535454545454543,0.3282380953792638,-0.0142856647446959,0.2395398735275613,-0.0997217838052501,0.0313636363636363,1.0,0.8777244091033936,0.213,0.787,0.0,0.4019,0
Mag. Faika El-Nagashi,"Das eine ist Solidarität, das andere ist Gerechtigkeit, darüber wird hier gesprochen.",1.7519166666666666,0.5754935788956519,0.4878559623226147,0.2597721872137691,0.0491386724295579,0.0,0.0,0.7069383263587952,0.375,0.625,0.0,0.7184,0
Mag. Faika El-Nagashi,"Wir brauchen ein System, das solidarisch und gerecht ist.",2.2758888888888884,0.2958714689569899,0.0075626890929567,0.2958044202595082,-0.0096675994300653,0.0,0.0,0.8939225673675537,0.397,0.603,0.0,0.5574,0
Mag. Faika El-Nagashi,"Unser Zugang dazu  das möchte ich auch noch einmal ausführen  ist jener, Menschen zu schützen, Geflüchtete zu schützen und die Fluchtursachen zu bekämpfen.",1.29572,0.3687313334259252,-0.1889587836780003,0.2828892039384831,-0.0244678314256972,0.0138,0.7,0.910189151763916,0.109,0.891,0.0,0.4019,0
Mag. Faika El-Nagashi,"Das bedeutet, Hilfe vor Ort zu leisten, es bedeutet, die Mittel für die Entwicklungszusammenarbeit, für die Konfliktprävention und auch für den Klimaschutz zu erhöhen.",2.5719583333333333,0.4948484134408929,0.0862990867327384,0.26523675995831,0.0294230299197698,0.0,0.7,0.6201344132423401,0.254,0.707,0.039,0.7269,0
Mag. Faika El-Nagashi,"Es bedeutet auch eine konsequente und engagierte Friedenspolitik, es bedeutet aber auch, als Schutz vor den Schlepperbanden legale und sichere Fluchtwege nach Europa zu schaffen.",2.4058,0.3854867668811326,-0.0437785965558093,0.2876918088513518,0.0182662160584507,0.004276,0.7,0.8136467933654785,0.501,0.499,0.0,0.9201,0
Mag. Faika El-Nagashi,"Es bedeutet auch schnelle, faire und unabhängige Asylverfahren, und es bedeutet eine inklusive Integrationspolitik, das heißt ab Tag eins.",2.390684210526316,0.4255910246158754,0.0730475086187263,0.2606943622825827,-0.0026886442328985,0.0179,0.0,0.659511387348175,0.457,0.543,0.0,0.8689,0
Mag. Faika El-Nagashi,Und es bedeutet auch eine Reform der Migrationspolitik und der Migrationsstrategie.,2.839545454545455,0.5133325006907443,0.1655488177536943,0.2960313053170988,0.0182662160584507,0.0003636363636363,0.0,0.8228985667228699,0.16,0.84,0.0,0.2263,0
Mag. Faika El-Nagashi,"Das sind unsere Zugänge, und ich freue mich, dass die Debatte durch dieses Volksbegehren aufgegriffen worden ist.",1.5757058823529413,0.3463214345307872,-0.0290635563278724,0.2562015523645711,-0.0244678314256972,0.0129294117647058,0.0,0.887686550617218,0.175,0.825,0.0,0.5267,0
Mag. Faika El-Nagashi,"Ich freue mich, dass wir diese Auseinandersetzung führen, denn wir müssen in diese Konfrontation einsteigen und wir brauchen eine solidarische Lösung, die tatsächlich solidarisch mit den Menschen ist, die davon betroffen sind.",1.7556875,0.3785540106685062,-0.0271273187777201,0.3327337153081727,-0.0997217838052501,0.00699375,0.0,0.9071048498153688,0.294,0.602,0.104,0.7845,0
Mag. Faika El-Nagashi,"Diese Solidarität kann nicht nur von Einzelpersonen oder Initiativen gelebt werden, wie zum Beispiel der Pfarre Linz/St.",1.889117647058824,0.3902095478276846,0.0480394967620636,0.249983546923709,-0.0276144787569792,0.0,0.0,0.1480855941772461,0.158,0.842,0.0,0.4588,0
Mag. Faika El-Nagashi,Markus oder Linz/St.,2.6653333333333333,0.2267064096112657,0.2267064096112657,-0.0840199022122072,-0.0840199022122072,0.0,0.0,0.0352166295051574,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,"Magdalena oder den Steyler Missionaren mit Pater Franz Helm oder der Österreichischen Bischofskonferenz oder der Katholischen Frauenbewegung oder Menschen wie Ernst Schmiederer, Doro Blancke, Ronny Kokert.",3.1355769230769237,0.2685642152243591,-0.0437195503084935,0.2290096316681774,-0.0329308294055025,0.0,0.0,0.0299650430679321,0.0,1.0,0.0,0.0,0
Mag. Faika El-Nagashi,"Wir müssen das System verändern und ein System schaffen, das solidarisch ist, und ich möchte es auch  und ich sage das nicht leichtfertig  mit den Worten von Papst Franziskus sagen: Fratelli tutti.",2.219617647058824,0.3387398256930894,-0.069335218906794,0.2476098739974814,-0.0741339529000548,0.0101470588235294,0.75,0.8922989964485168,0.181,0.819,0.0,0.6597,0
Mag. Faika El-Nagashi,"Wir müssen es schaffen, in den Mitmenschen Brüder und Schwestern zu sehen und zu verstehen, dass wir alle Geschwister sind.",1.29095,0.4420360471458096,0.1026771772793895,0.2771225423232651,-0.0096675994300653,0.0,0.0,0.8631361722946167,0.167,0.833,0.0,0.3818,0
Mag. Faika El-Nagashi,"In diesem Sinne: Führen wir diese Debatte, führen wir diese Auseinandersetzung und verändern wir dieses System!",1.1061875,0.5272233110999961,0.2703543374853548,0.2989003482644871,-0.0096675994300653,0.0,0.0,0.9146197438240052,0.336,0.553,0.111,0.5983,0
Dr. Stephanie Krisper,Frau Präsidentin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.9073337316513062,0.0,1.0,0.0,0.0,0
Dr. Stephanie Krisper,Liebe Kolleginnen und Kollegen!,2.5885,0.210147744460808,0.1242789628147713,0.2762087720551924,0.0721285246260401,0.028275,1.0,0.8775495886802673,0.625,0.375,0.0,0.7177,0
Dr. Stephanie Krisper,Liebe Damen und Herren zu Hause!,0.7403333333333334,0.3597163992010689,0.2191120420164184,0.2154216691602737,0.0721285246260401,0.01885,1.0,0.8479950428009033,0.5,0.5,0.0,0.7177,0
Dr. Stephanie Krisper,"Bei seinem Auftritt vorgestern in der ZIB 2 hat der Nationalratspräsident nicht nur rechtlich völlig falsch argumentiert, um seinen Verbleib als Vorsitzender im Ibiza-Untersuchungsausschuss zu rechtfertigen, er hat uns als Opposition auch Mobbing vorgeworfen und uns unterstellt, wir würden mit Unwahrheiten arbeiten  ein unfassbarer Vorwurf, vor allem wenn er aus dem Munde des Nationalratspräsidenten kommt.",2.0994107142857144,0.3308134459414227,-0.2858589172417982,0.2605639456077147,-0.0628781258511711,-0.0083214285714285,-0.9,0.8977288007736206,0.0,0.798,0.202,-0.8448,0
Dr. Stephanie Krisper,"Wolfgang Sobotka hat allerdings auch versucht, das Instrument des Untersuchungsausschusses an sich zu diskreditieren, indem er meinte, er sei so teuer.",1.8068571428571427,0.4519276701821405,-0.037096888903166,0.2459705906768775,-0.0588762336281325,0.0,0.0,0.8954404592514038,0.0,0.768,0.232,-0.6948,0
Dr. Stephanie Krisper,Bei allen anderen Sätzen war die Intention klar: Der Untersuchungsausschuss soll zur Farce gemacht werden.,2.098866666666667,0.3600564023958886,-0.0251488080724818,0.2688103115094378,0.0213047105280068,0.0,1.0,0.9266875982284546,0.136,0.769,0.095,0.1779,0
Dr. Stephanie Krisper,"Ja, Demokratie kostet, Kontrolle kostet, das ist mir jeden Tag im Untersuchungsausschuss schmerzhaft bewusst  aber wissen Sie, wann, liebe ÖVP?",2.187238095238096,0.3495646012988458,0.0711125037363001,0.265538113172754,-0.0131563638898959,0.0053857142857142,0.0,0.9334940314292908,0.232,0.646,0.122,0.4404,1
Dr. Stephanie Krisper,"Wenn wir keine Akten geliefert bekommen, weil es keinen Laptop gibt, keinen Kalender gibt, keine Handys, von denen nicht regelmäßig die Kommunikation gelöscht wird; wenn sich Auskunftspersonen wie der Finanzminister an nichts erinnern, was in den letzten drei Jahren geschehen ist und von Relevanz wäre, und wir ihm, eben weil wir keine Dokumente haben, mit dem Erinnerungsvermögen auch nicht auf die Sprünge helfen können; wenn ein Kanzler auf irgendetwas antwortet, aber nicht oder erst viel später auf die Frage, die eigentlich gestellt wurde, und er dadurch dem Untersuchungsausschuss wichtige Zeit stiehlt; wenn ein ÖVP-Fraktionsführer ohne jeden Grund lähmende Geschäftsordnungsdebatten vom Zaun bricht, wenn wir am Wort sind und es heikel wird; wenn dann noch der Vorsitzende, der ja angeblich so unbefangen über der Sache schwebt, zum Beispiel ganz eindeutig Partei ergreift, wenn er meint, das Alois-Mock-Institut sei ja gar keine Vorfeldorganisation der ÖVP.",2.0080909090909094,0.4229582991456135,-0.2035505642739619,0.2655191532581775,-0.1071882110230774,0.0001454545454545,0.0799999999999999,0.9164896607398988,0.046,0.875,0.078,-0.4416,0
Dr. Stephanie Krisper,"Die Menschen, die diesen Untersuchungsausschuss zahlen, sollen sich selbst ein Bild davon machen können, dann könnte jeder sehen, dass ein Untersuchungsausschuss nicht nur teuer ist, sondern wertvoll  sehr wertvoll.",2.210700000000001,0.5119890015560625,0.1055608013760584,0.2921863007027422,0.0001032541638405,0.0,1.0,0.9234005212783812,0.195,0.805,0.0,0.6497,0
Dr. Stephanie Krisper,"Die ÖVP will das nicht, nur die ÖVP will das nicht.",2.927,0.4276806029626225,0.1443415392642044,0.2978050747109568,0.0905587921385884,0.0,0.0,0.8543192148208618,0.0,1.0,0.0,0.0,0
Dr. Stephanie Krisper,"Spannend ist: Ihr war es bei den Verhandlungen zum Minderheitsrecht, Untersuchungsausschüsse einzuberufen, besonders wichtig, dass es nur Medienöffentlichkeit gibt.",1.5496315789473685,0.4838695863618277,0.0470034749264782,0.2534147105655809,0.0494310024799706,0.0,0.7,0.9049761891365052,0.248,0.752,0.0,0.6808,0
Dr. Stephanie Krisper,Warum war das der ÖVP so wichtig?,1.775,0.3912462785278255,0.0724989716068029,0.2399739626734984,0.0976389315476498,0.0,0.7,0.8525018692016602,0.368,0.632,0.0,0.541,0
Dr. Stephanie Krisper,"Damit sie genau dieses Spiel spielen kann, das sie jetzt abzieht, damit sie Aufklärung im Untersuchungsausschuss verhindern und diesen schlechtmachen kann und damit sie Konsequenzen verhindern kann, denn öffentliche Untersuchungsausschüsse hätten Konsequenzen.Das Verhalten der ÖVP-Fraktion, des ÖVP-Vorsitzenden, der ÖVP-Regierungsmitglieder als Auskunftspersonen  würde sich, so glaube ich, bei Öffentlichkeit schlagartig verbessern, davon bin ich überzeugt , denn das Schauspiel wäre ihnen dann doch zu peinlich, wenn das ganze Land stundenlang zuschauen kann.",1.8998333333333333,0.4139395303119039,-0.3532001595242547,0.3001746759567906,-0.0946175768106654,0.0047166666666666,-0.4285714285714285,0.9135711193084716,0.148,0.814,0.038,0.8334,0
Dr. Stephanie Krisper,"Es könnte dann aber natürlich gefährlich eindrücklich werden, wenn das erlebt wird.",2.1227500000000004,0.4295519193038083,0.0272799040080736,0.3812900158428255,0.2231707356097017,0.0,-1.0,0.938754379749298,0.0,0.797,0.203,-0.4215,0
Dr. Stephanie Krisper,"Die Öffentlichkeit könnte sich so empören, dass Druck entsteht und Konsequenzen gefordert werden.",1.5450000000000002,0.44622619018377,0.2507394339058081,0.2911509236065048,0.0550151566796319,0.0,-1.0,0.9341580867767334,0.0,0.843,0.157,-0.3052,0
Dr. Stephanie Krisper,Das alles will die ÖVP nicht.,2.394333333333333,0.3479571774388595,0.1174133981344299,0.2568991291785295,0.0905587921385884,0.0,0.0,0.8289445638656616,0.0,1.0,0.0,0.0,0
Dr. Stephanie Krisper,"Sie will lieber den Untersuchungsausschuss als Ganzen und kritische Mitglieder im Besonderen diskreditieren und von ihrem Auftrag abhalten, der nicht darin besteht, irgendjemanden zu diskreditieren.",1.61944,0.3640810981762254,-0.1750995277938594,0.2732917055438363,-0.0194854210447266,0.004844,0.0,0.8556244373321533,0.206,0.529,0.265,-0.2584,0
Dr. Stephanie Krisper,"Es ist aber auch nicht unser Auftrag, der ÖVP gefällig zu sein.",1.251,0.3963322721773388,-0.0455045028784477,0.2653373593499069,0.1123823105115853,0.0,1.0,0.9273513555526732,0.0,0.895,0.105,-0.0762,0
Dr. Stephanie Krisper,"Unser Auftrag ist, sachlich, unbeeindruckt und unbehindert ganz genau hinzuschauen und die Frage zu klären, ob man sich in der Regierung Kurz I Posten oder gar Gesetze kaufen konnte und wer dieses System betrieben hat.",2.129400000000001,0.3418804628499153,-0.2215977042357681,0.2771308235230483,0.013822924970411,0.0,0.25,0.9110188484191896,0.157,0.8,0.043,0.5106,0
Dr. Stephanie Krisper,"Um diesen Auftrag effizient erfüllen zu können, fordern wir hiermit die Öffentlichmachung der Ton- und Bildaufnahmen von Befragungen in Untersuchungsausschüssen, beginnend mit der Befragung von ehemaligen und aktiven Regierungsmitgliedern.",1.8153103448275865,0.3250248483109912,-0.0730185924453106,0.2994729432751503,-0.0268803619765033,0.0031413793103448,1.0,0.2226915955543518,0.271,0.729,0.0,0.8074,0
Dr. Stephanie Krisper,"Ich bin sehr gespannt auf Ihre Argumente im Ausschuss, liebe ÖVP.",2.2214545454545456,0.3240739235179825,0.1049560371467537,0.2425051816266533,0.0142474095118914,0.0102818181818181,1.0,0.9075808525085448,0.231,0.769,0.0,0.4588,0
Mag. Ernst Gödl,Sehr geehrter Herr Präsident!,2.19475,0.2989378447659866,0.2288433637394359,0.2959869691426487,0.1226813489439044,0.0,0.0,0.783635139465332,0.0,1.0,0.0,0.0,0
Mag. Ernst Gödl,Meine geschätzten Kolleginnen und Kollegen!,1.9954,0.146937865154987,0.0366953716405394,0.2842990248723503,0.0921964346725794,0.0008,0.0,0.9120720028877258,0.272,0.728,0.0,0.126,0
Mag. Ernst Gödl,Werte Zuseherinnen und Zuseher zu Hause!,0.8929999999999999,0.2215392018600756,0.0249490284416924,0.2692894591290328,0.09953150051861,0.0006666666666666,0.0,0.8891578912734985,0.305,0.695,0.0,0.2942,0
Mag. Ernst Gödl,"Ich darf vielleicht noch einen kleinen Nachtrag zum Klimavolksbegehren machen, in Zusammenhang damit, dass am vergangenen Wochenende medial die Kritik aufgekommen ist, dass im Parlament ausländische  nämlich neuseeländische  Äpfel verteilt werden.",2.1399696969696973,0.2902361484531467,-0.0510156279358329,0.2598093177159039,-0.0997217838052501,-0.0082272727272727,0.0,0.8432262539863586,0.0,0.909,0.091,-0.2263,0
